coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Mar 20 02:49:43 +0000 2020,,,https://twitter.com/narendramodi/status/1240678191116595202,1,1240832864628940808,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I will be on my balcony applauding for 5 mins at 5 PM on 22 March to support this great and scientific event where sound therapy could help in the healing process! Jai Hind! https://t.co/fO22El8Q4z,https://twitter.com/tibdewalpooja/status/1240832864628940808,Thu Jul 29 10:26:09 +0000 2010,tibdewalpooja,false,A normal human trying to do great things in life | Yoga Lover | Proud of my Prime Minister,1615,140,194,0,"Bhopal, Madhya Pradesh",Pooja Tibdewal,tibdewalpooja,597,,,false
,Thu Apr 02 10:15:58 +0000 2020,,https://twitter.com/weekreportss/status/1245656212261097472/video/1,,19,1245656212261097472,,,,en,,false,30,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Situation in NYC is allarming.
Someone said this is Mount Sinai hospital in Astoria NYC. 👇🏿

@CNN @cnnbrk @FoxNews @SABCNewsOnline @BBCWorld https://t.co/jHSmZZnDau",https://twitter.com/wordwisdoms/status/1245656212261097472,Sat Feb 22 09:30:57 +0000 2020,wordwisdoms,false,I'M SORRY THAT'S JUST NOT THE WAY I AM...!!,2517,221,386,0,Tanzania,Wisdoms,wordwisdoms,471,,,false
,Fri Apr 10 06:39:52 +0000 2020,,,,5,1248500932209340424,SanidadCLM,,1331796860,es,,,8,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SanidadCLM está realizando un grandísimo esfuerzo en esta pandemia por la población. Muy fácil y gratuita la crítica a los ventiladores que acaban de llegar, que se adquirieron en un momento de déficit mundial en esta tecnología y acaban de llegar por diversos motivos ajenos y",https://twitter.com/fjredondocalvo1/status/1248500932209340424,Sat Nov 14 22:06:27 +0000 2015,fjredondocalvo1,false,"Anestesiólogo. Coordinador de Investigación, Formación, Docencia, Calidad y Biblioteca de la GAI de Ciudad Real.",1579,358,243,7,,Fco. Javier Redondo,fjredondocalvo1,2317,,,false
,Thu Sep 26 06:39:28 +0000 2019,,https://twitter.com/Adrilastra/status/1177110421758795777/photo/1,,1083,1177110421758795777,,,,es,,false,422,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Así amanece nuestra sede! 🌹💪🏼 https://t.co/FvztJS9uJ5,https://twitter.com/Adrilastra/status/1177110421758795777,Fri Oct 08 17:43:45 +0000 2010,Adrilastra,false,Tercera de cinco hermanas y sobreviví. Riosellana y ovetense. Vicesecretaria General del PSOE. Socialista asturiana en el Congreso de los Diputados. ✊🏻🌹,13213,104932,9265,556,,Adriana Lastra,Adrilastra,23145,,,true
,Fri Apr 10 19:44:01 +0000 2020,,https://twitter.com/femigbaja/status/1248698266889457664/video/1,,12889,1248698266889457664,,,,en,,false,4382,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Today I met with the  Chinese🇨🇳 Ambassador to Nigeria on the disturbing allegation of ill treatment of Nigerian citizens in China.  I showed him the video clip that had made the rounds. He promised to look into it and get back to my office on Tuesday. https://t.co/9SUxH0rI7X,https://twitter.com/femigbaja/status/1248698266889457664,Fri Apr 27 12:38:48 +0000 2012,femigbaja,false,"Official Twitter handle of Rep. Femi Gbajabiamila, Speaker of Nigeria’s 🇳🇬 House of Representatives. Nation Building is a Joint Task.",56,526353,259,159,Nigeria,Femi Gbajabiamila,femigbaja,2269,,http://gbaja.com,true
,Thu Apr 09 05:42:36 +0000 2020,COVID19 TakeResponsibility,https://twitter.com/NCDCgov/status/1248124129435320322/photo/1,,11997,1248124129435320322,,,,en,,false,7380,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The headline claiming that NCDC has spent N1 billion on SMS to Nigerians is FALSE

While communication through SMS is a key part of our #COVID19 response strategy, this has been largely provided as in-kind support by @AirtelNigeria @MTNNG @GloWorld 

 #TakeResponsibility https://t.co/CCr2B943FJ",https://twitter.com/NCDCgov/status/1248124129435320322,Fri Mar 04 10:02:09 +0000 2016,NCDCgov,false,The official Twitter account of the Nigeria Centre for Disease Control (NCDC) || Social Media Policy: https://t.co/955y1BSUTl,2948,1142663,381,531,"Abuja, Nigeria",NCDC,NCDCgov,11820,,http://www.ncdc.gov.ng,true
,Sun Apr 19 14:55:51 +0000 2020,coronavirus AFP,https://twitter.com/afpfr/status/1251887239992311809/photo/1,,194,1251887239992311809,,,,fr,,false,258,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[A DEROULER] Des ""traces infimes"" du nouveau #coronavirus ont été découvertes dans le réseau d'eau non potable de la ville de Paris, utilisé entre autres pour nettoyer les rues, mais il n'y a ""aucun risque pour l'eau potable"", annonce la mairie de Paris #AFP ⤵️ https://t.co/QB3nhMauqV",https://twitter.com/afpfr/status/1251887239992311809,Wed Jul 20 12:07:59 +0000 2011,afpfr,false,"Morceaux choisis des fils d'actu, coulisses & RT des 1.700 journalistes de l'AFP à travers le monde. Ailleurs sur Twitter: https://t.co/4pIm8k2HLC",2,3522156,1353,14712,Paris,Agence France-Presse,afpfr,442410,,http://www.afp.com,true
,Mon Mar 23 15:22:05 +0000 2020,KomeshaCorona,https://twitter.com/MOH_Kenya/status/1242109367903825920/photo/1,,70,1242109367903825920,MOH_Kenya,,4871317955,en,,false,33,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MOH_Kenya working with County Governments has traced 646 persons who had come into close contact with the confirmed cases. 96 of these contacts have already been released after completing the 14 days follow up period leaving 550 
#KomeshaCorona update by CS Kagwe https://t.co/Q0078azjx7",https://twitter.com/MOH_Kenya/status/1242109367903825920,Tue Feb 02 08:18:22 +0000 2016,MOH_Kenya,false,"Working towards building a healthy, productive and globally competitive nation.",654,216012,654,217,"Nairobi, Kenya",Ministry of Health,MOH_Kenya,9594,,http://www.health.go.ke/,true
,Sat Mar 07 13:41:52 +0000 2020,Coronavirus ForEveryChild,,https://twitter.com/UNICEF/status/1236052592825896960,34,1236285940819038208,,,,en,,false,29,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Important to share information on how to protect our loved ones from #Coronavirus, even more important is to make sure that it is accurate &amp; reliable! #ForEveryChild, a healthy life. https://t.co/t7p3GrViRq",https://twitter.com/DrYasminAHaque/status/1236285940819038208,Fri Jul 14 07:25:40 +0000 2017,DrYasminAHaque,false,"@UNICEF Representative in India, passionate about contributing towards a fair chance for every girl & every boy in India. Follow @UNICEFIndia #foreverychild",102,5732,191,17,"New Delhi, India",Dr. Yasmin Ali Haque,DrYasminAHaque,1452,,http://www.unicef.in,true
,Mon Mar 16 03:30:09 +0000 2020,Coronavirus,,,4443,1239393491165347840,,,,en,,,1262,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lot’s of people asking me. There is NO such thing as a Stafford Act national lockdown authority. It just DOES NOT work that way people. Let’s tap down silly rumors. #Coronavirus,https://twitter.com/TomBossert/status/1239393491165347840,Fri May 03 15:03:34 +0000 2013,TomBossert,false,"President @TrinityCyber; national security analyst @ABC; former Homeland Security & Counterterrorism Advisor to @POTUS, Distinguished Fellow @AtlanticCouncil",502,30266,860,369,"Washington, DC",Thomas P. Bossert,TomBossert,925,,http://www.TrinityCyber.com,true
,Sun Mar 22 11:08:11 +0000 2020,Coronavirus PIBFactCheck Coronavirus FakeNews,https://twitter.com/PIBFactCheck/status/1241683084954578945/photo/1,,292,1241683084954578945,,,,en,,false,146,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Claim: If you can hold your breath for 10 sec without discomfort, you don’t have #Coronavirus
#PIBFactCheck : Most young patients with #Coronavirus will be able to hold their breaths for more the 10 sec and many elderly won't be able to do the same.
Conclusion: #FakeNews https://t.co/GXCX2Rujwb",https://twitter.com/PIBFactCheck/status/1241683084954578945,Thu Dec 19 12:12:30 +0000 2019,PIBFactCheck,false,"Countering misinformation on Govt. policies/schemes. 

Suspect a Govt. related news to be fake? Send it to us at +918799711259/pibfactcheck@gmail.com.",2,156903,31,245,New Delhi,PIB Fact Check,PIBFactCheck,515,,,true
,Sun Mar 15 18:02:16 +0000 2020,,https://twitter.com/PopCrave/status/1239250576594042881/photo/1,,32370,1239250576594042881,,,,en,,false,4729,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fans are tricking their favorite artists by sharing fake edits of people singing their songs while quarantined in Italy due to the Coronavirus. https://t.co/mK39IfaND8,https://twitter.com/PopCrave/status/1239250576594042881,Wed Dec 09 18:00:33 +0000 2015,PopCrave,false,"Your Go-to Source for Pop Culture News, Chart Updates, Music Releases & More! info@popcravenews.com",1493,581733,2552,1565,turn on post notifications,Pop Crave,PopCrave,61440,,http://PopCraveNews.com,false
,Fri Jan 24 00:33:42 +0000 2020,,,,35,1220504916583682048,maiamajumder,1220503410484576300,796745155,en,,,21,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@mandl Today, the @WHO reported their own estimates (though I haven't seen the methods yet), which were R_0 = 1.4 to 2.5. Their estimates are within the bounds of those we obtained on 1/18/20 (as shown in Panel B of the figure above); our estimates skew slightly higher by 1/22/20.",https://twitter.com/maiamajumder/status/1220504916583682048,Sat Sep 01 19:43:21 +0000 2012,maiamajumder,false,"Faculty at @harvardmed & @Bos_CHIP. Alum of @MIT (PhD/SM), @HPDSLab (postdoc), @healthmap, @TuftsUniversity (MPH/BSEng), & @icddr_b. Married to @imran_malek.",20116,29337,401,1748,"Boston, MA, USA",Dr. Maimuna Majumder ✊🏾,maiamajumder,17383,,http://maimunamajumder.com/,true
,Wed Apr 15 14:13:33 +0000 2020,,,https://twitter.com/RepBobbyRush/status/1250417889510899712,2747,1250427044669747204,,,,en,,false,598,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dear @RepBobbyRush: I know 19 refers to year. I’m in Task Force daily (Congress is out until May 4). Point: WHO has received billion$ from USA for decades; it should see pandemics coming &amp; be honest

Which felt better:insulting me or endorsing Bloomberg for President?

God bless https://t.co/3LpvkoQERb",https://twitter.com/KellyannePolls/status/1250427044669747204,Mon Jan 23 04:14:28 +0000 2012,KellyannePolls,false,Mom. Patriot. Catholic. Happy Warrior. Counselor. Survivor.,6222,3476039,840,9339,USA🇺🇸,Kellyanne Conway,KellyannePolls,8948,,,true
,Thu Feb 06 01:30:49 +0000 2020,Changheber Jilin AñoNuevoLunar China coronavirus Cuba,,https://twitter.com/EmbacubaChina/status/1225073952730558465,649,1225230332187815936,,,,es,,false,546,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","La planta chino-cubana #Changheber en #Jilin produce desde el primer día del #AñoNuevoLunar, el Interferon alpha (IFNrec) con el uso de tecnología cubana. La Comisión de Salud #China🇨🇳 ha seleccionado nuestro producto entre los utilizados en la lucha contra #coronavirus.
#Cuba🇨🇺 https://t.co/oy5FQjdvI9",https://twitter.com/PresidenciaCuba/status/1225230332187815936,Thu Dec 20 22:35:35 +0000 2018,PresidenciaCuba,false,Cuenta Oficial de la Presidencia de la República de Cuba🇨🇺,15002,120794,162,189,Cuba,Presidencia Cuba,PresidenciaCuba,17960,,https://www.presidencia.gob.cu,false
,Fri Mar 13 19:51:24 +0000 2020,,,https://docs.google.com/document/d/e/2PACX-1vTi-g18ftNZUMRAj2SwRPodtscFio7bJ7GdNgbJAGbdfF67WuRJB3ZsidgpidB2eocFHAVjIL-7deJ7/pub,4902,1238553266369318914,,,,en,,false,2083,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","There is growing evidence of Chloroquine as a highly effective treatment for COVID-19. In a collaborative effort, @RiganoESQ (Johns Hopkins), Thomas Broker, PhD (Stanford) &amp; I explore Chloroquine as a treatment/prophylactic to treat &amp; prevent coronavirus. https://t.co/gCgJDxhAjV",https://twitter.com/JamesTodaroMD/status/1238553266369318914,Wed Nov 30 02:31:03 +0000 2016,JamesTodaroMD,false,"Medical Degree, Columbia University. Not medical advice.",19487,140555,1415,1023,,"James Todaro, MD",JamesTodaroMD,5429,,https://omnij.org,true
,Thu Feb 27 14:36:25 +0000 2020,,,https://ensegundos.com.pa/2020/02/26/clientes-de-un-burdel-en-espana-en-cuarentena-por-un-caso-de-coronavirus/,10,1233038179013406721,,,,en,,false,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The coronavirus has been discovered in a Spanish brothel, which has now been quarantined for two weeks. With 86 clients still inside. There is going to be some epic explaining out of that situation 

https://t.co/8F8ODSrnsp",https://twitter.com/euancx/status/1233038179013406721,Tue Jan 27 12:05:11 +0000 2009,euancx,false,Stuff ken like. Bikes. Tea. Pizza. Run. Paints metal tubes.Tweets might not represent reality. Fadez brings the loons te ma gairden,8681,1071,825,63,Glasgow,Euan CX,euancx,73270,,http://www.albannach.cc,false
,Fri Jan 31 10:19:10 +0000 2020,,,https://twitter.com/barisyarkadas/status/1223173062931222528,108,1223188967950114816,,,,tr,,false,35,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bu vaka doğrulanmadı 
Hastanın sisteme bu şekilde aktarılması şart
Gösterdiğiniz belge neden belge değil akışlarımda var @barisyarkadas 
Bu sağlık sistemi için çok yorucu ve gereksiz basınç 
Kimse, Halk Sağlığı Tehditi , olan bir konuda kamudan bir şey saklayamaz https://t.co/jvaOdW3WWb",https://twitter.com/esenol/status/1223188967950114816,Sun Jul 04 16:41:03 +0000 2010,esenol,false,"Professor of Medicine, Infectious Diseases Specialist, works at Gazi University, Faculty of Medicine, married with one child",26067,114953,774,169,Ankara-Türkiye,Esin Davutoğlu Şenol,esenol,25655,,http://dresinsenol.com,false
,Tue Apr 07 10:57:38 +0000 2020,FakeNews,https://twitter.com/HomeAffairsSA/status/1247478634228731905/photo/1,,121,1247478634228731905,,,,und,,false,57,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#FakeNews https://t.co/ip77geFjeM,https://twitter.com/HomeAffairsSA/status/1247478634228731905,Thu Jun 30 17:35:30 +0000 2011,HomeAffairsSA,false,Office hours: Mon-Fri 08:00-15:30 On every last Wednesday of the month 09:00-15:30 Contact centre 0800 60 11 90,4675,117226,1745,148,South Africa,HomeAffairsSA,HomeAffairsSA,36175,,http://www.dha.gov.za,false
,Sun Mar 08 11:22:15 +0000 2020,Coronavirus,,,1572,1236613193696448518,,,,es,,,1063,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Casos de #Coronavirus en España, actualizados a las 12h de hoy, 8 de marzo:

Andalucía 35
Aragón 13
Asturias 7
Baleares 8
Canarias 17
Cantabria 12
CLM 15
CyL 22
Cataluña 49
C.Valenciana 37
Extremadura 6
Galicia 5
Madrid 202
Murcia 1
Navarra 3
País Vasco 102
La Rioja 55

TOTAL 589",https://twitter.com/SaludPublicaEs/status/1236613193696448518,Fri Oct 10 09:00:48 +0000 2014,SaludPublicaEs,false,"Cuenta oficial del Gobierno de España con información de interés para la ciudadanía sobre cuestiones de Salud Pública.
#EsteVirusLoParamosUnidos",91,357058,6,1248,Madrid,Salud Pública,SaludPublicaEs,2217,,https://www.mscbs.gob.es/,true
,Tue Mar 17 01:48:35 +0000 2020,,,,110863,1239730316350304261,,,,es,,,28913,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hace unas horas, China anunció oficialmente el éxito del suero CUBANO que el Dr. Hala, Ministro de Salud de CUBA, presentó al Ministerio de Salud de China para tratar el virus Corona, que resultó ser  100% efectivo en más de 7 casos que han sido curados.",https://twitter.com/SLBurstein/status/1239730316350304261,Mon Jan 23 22:14:36 +0000 2012,SLBurstein,false,"Pueden ver *Burstein Recortado* todos los Martes de 23 a 24 hs. por Canal 22.

Laura a las 12, todos los dias de 12 a 13 hs por https://t.co/IaSQQPRuYI",1630,12679,312,0,,Sergio Burstein,SLBurstein,9925,,https://www.facebook.com/Sergio.Leonardo.Burstein,false
,Sat Apr 04 18:31:52 +0000 2020,Turquía,,,5536,1246505785993158658,,,,es,,,1809,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Gracias #Turquía @MevlutCavusoglu x autorizar la salida de respiradores turcos comprados por las Comunidades Autónomas de Castilla-LaMancha y Navarra en razón de la urgencia sanitaria en 🇪🇸 apreciamos el gesto de un país amigo y aliado 🇹🇷,https://twitter.com/AranchaGlezLaya/status/1246505785993158658,Sun Nov 25 20:42:57 +0000 2012,AranchaGlezLaya,false,Ministra de Asuntos Exteriores Unión Europea y Cooperación de España / Minister of Foreign Affairs European Union & Cooperation of Spain 🇪🇸 🇪🇺,7997,52226,2003,781,"Madrid, España ",Arancha González,AranchaGlezLaya,36802,,http://www.maec.es,true
