,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified,cleaned_text,token_length,sentence_length
1404,,Tue Apr 21 19:31:49 +0000 2020,COVID19,https://twitter.com/GovLarryHogan/status/1252681462589120512/photo/1,,2402,1252681462589120512,,,,en,,False,325,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I just sent @POTUS a letter to formally accept his generous offer to allow the State of Maryland to utilize federal labs for #COVID19 testing. We are ready to move forward with this important federal-state collaboration. https://t.co/5ibHvj5vS8,https://twitter.com/GovLarryHogan/status/1252681462589120512,Tue Jan 20 17:50:15 +0000 2015,GovLarryHogan,False,"62nd Governor of the State of Maryland. Husband, Dad, and Granddad.",5393,206626,997,1307,"Annapolis, MD",Governor Larry Hogan,GovLarryHogan,9569,,http://governor.maryland.gov,True,i just sent @potus a letter to formally accept his generous offer to allow the state of maryland to utilize federal labs for #covid19 testing. we are ready to move forward with this important federalstate collaboration. ,40,2
1405,,Fri Mar 20 08:28:23 +0000 2020,,,https://twitter.com/RadioZET_NEWS/status/1240760994269446144,12,1240918094614323201,,,,pl,,False,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Projekt modyfikacji kodeksu karnego 286/2009 art. 326 i 352 mówi o 7 do 15 lat więzienia dla osób z chorobą zakaźną, które świadomie rozprzestrzeniały chorobę i przez to przyczyniły się do śmierci jednej lub więcej osób. 

Moim zdaniem informacja @RadioZET_NEWS  to manipulacja. https://t.co/Ddjt7fyM27",https://twitter.com/JoannaGrams/status/1240918094614323201,Mon Aug 31 09:43:45 +0000 2009,JoannaGrams,False,"Polish, living in Bucharest, Romania. / 🇵🇱🇬🇧🇷🇴 / 📸⛸️🗺️ / #zRumunii",30086,1417,290,50,"Bucharest, Romania",Joanna,JoannaGrams,78966,,,False,"projekt modyfikacji kodeksu karnego 2862009 art. 326 i 352 mówi o 7 do 15 lat więzienia dla osób z chorobą zakaźną które świadomie rozprzestrzeniały chorobę i przez to przyczyniły się do śmierci jednej lub więcej osób. 

moim zdaniem informacja @radiozetnews  to manipulacja. ",46,3
1406,,Sat Jan 25 17:48:30 +0000 2020,event201 coronavirus,,https://twitter.com/OliversWilde/status/1221083419972636673,10,1221127720526139394,,,,en,,False,9,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Official response to questions regarding the recent global epidemic simulation #event201
#coronavirus https://t.co/eqkyebYkUd",https://twitter.com/MRSS11224611/status/1221127720526139394,Mon Sep 16 17:18:35 +0000 2019,MRSS11224611,False,"PhD 
Academic 
Health
Truth",45531,2820,1924,10,,Mrs S,MRSS11224611,17084,,,False,"official response to questions regarding the recent global epidemic simulation #event201
#coronavirus ",14,1
1407,,Sat Mar 28 19:28:55 +0000 2020,Hydroxycloroquine Azithromycin IrreproducibleFigure1,https://twitter.com/houndcl/status/1243983427461767171/photo/1,https://www.mediterranee-infection.com/wp-content/uploads/2020/03/COVID-IHU-2-1.pdf,74,1243983427461767171,schneiderleonid,,2496089581.0,en,,False,50,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@schneiderleonid @MicrobiomDigest @Damkyan_Omega
 
https://t.co/4VlniThGFz

Didier Raoult's follow up study on #Hydroxycloroquine #Azithromycin is still rigged. In addition to no control issue, Figure 1 re-creation turns out that the percentages are off.

#IrreproducibleFigure1 https://t.co/j0VqouDA1O",https://twitter.com/houndcl/status/1243983427461767171,Fri Jan 27 00:31:41 +0000 2012,houndcl,False,Informatics Leader at NCATS functional genomics lab @ncats_nih_gov #making_every_data_point_count #horribly_neutrual #curiosity_driven_research (views≠employer),2556,951,176,33,"Rockville, MD",Lu Chen #nobias,houndcl,2093,,,False,"@schneiderleonid @microbiomdigest @damkyanomega
 


didier raoults follow up study on #hydroxycloroquine #azithromycin is still rigged. in addition to no control issue figure 1 recreation turns out that the percentages are off.

#irreproduciblefigure1 ",39,3
1408,,Tue Apr 05 20:49:30 +0000 2016,ReporteIVSS,https://twitter.com/ivssoficial/status/717454137160503296/photo/1,,11,717454137160503296,,,,es,,False,35,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ReporteIVSS / Emergencia del Hospital Dr. Miguel Pérez Carreño, a las 4:12pm del 05/04/2016 Trabajamos para ustedes https://t.co/MUH6CG060O",https://twitter.com/ivssoficial/status/717454137160503296,Thu Aug 22 18:21:21 +0000 2013,ivssoficial,False,Twitter oficial del Instituto Venezolano de los Seguros Sociales. Espacio de Interacción ciudadana. Comprometidos con la Seguridad Social del Pueblo 🇻🇪#IVSS,5202,205779,1632,364,Venezuela,IVSS,ivssoficial,37127,,http://www.ivss.gob.ve,False,#reporteivss  emergencia del hospital dr. miguel pérez carreño a las 412pm del 05042016 trabajamos para ustedes ,17,1
1409,,Sat Mar 28 04:48:37 +0000 2020,,https://twitter.com/RealJamesWoods/status/1243761890116812800/photo/1,,53472,1243761890116812800,,,,en,,False,21508,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This 👇🏻 https://t.co/8IQlNh9aPn,https://twitter.com/RealJamesWoods/status/1243761890116812800,Wed Sep 30 05:31:28 +0000 2009,RealJamesWoods,False,This is the ONLY verified Twitter account for James Woods. ALL others are fake. I am on NO other social media (except a private Instagram). They’re ALL fake.,12908,2655304,5223,9299,,James Woods,RealJamesWoods,34431,,,True,this  ,1,1
1410,,Fri Apr 03 15:42:01 +0000 2020,punjab COVID19 pollution,https://twitter.com/covsinghtj/status/1246100649957343232/photo/1,,17139,1246100649957343232,,,,en,,False,6013,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Himalaya mountains can be seen from Jalandhar since pollution has reduced in Punjab. Beautiful sight 😍#punjab #COVID19 #pollution https://t.co/iZy7hwxX9R,https://twitter.com/covsinghtj/status/1246100649957343232,Fri Dec 11 11:54:18 +0000 2009,covsinghtj,False,Sikh . A R S E N A L . FC,1158,503,476,7,,TjSingh,covsinghtj,1747,,,False,himalaya mountains can be seen from jalandhar since pollution has reduced in punjab. beautiful sight #punjab #covid19 #pollution ,22,2
1411,,Thu Mar 12 14:41:19 +0000 2020,,https://twitter.com/TrumpWarRoom/status/1238112844283068416/video/1,,8471,1238112844283068416,,,,en,,False,3559,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Democrats &amp; the Fake News Media are politicizing the coronavirus.

They are accusing President Trump of racism and xenophobia for stating the facts.

This is a foreign virus that originated in Wuhan, China. Just a few weeks ago, Democrats and the media were all saying it! https://t.co/nb9elJvN6H",https://twitter.com/TrumpWarRoom/status/1238112844283068416,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,False,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the #TeamTrump 2020 campaign. #MAGA",91,895724,276,2643,MAGA Country,Trump War Room - Text TRUMP to 88022,TrumpWarRoom,23719,,https://www.donaldjtrump.com/,True,"democrats amp the fake news media are politicizing the coronavirus.

they are accusing president trump of racism and xenophobia for stating the facts.

this is a foreign virus that originated in wuhan china. just a few weeks ago democrats and the media were all saying it ",49,4
1412,,Fri Mar 20 11:30:00 +0000 2020,كورونا,https://twitter.com/AlHadath/status/1240963799198224385/video/1,,66,1240963799198224385,,,,ar,,False,7,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",شاهد ـ نساء لبنانيات احتضنهن مشغل الأمة اللبناني تعكفن على حياكة بدلات واقية لحماية موظفي المستشفيات من خطر #كورونا https://t.co/6wEHCOxrCd,https://twitter.com/AlHadath/status/1240963799198224385,Tue Feb 01 20:40:40 +0000 2011,AlHadath,False,#الحدث .. قناة تفاعلية تركز على الأحداث السياسية في المنطقة العربية,0,8849201,43,6399,Dubai,ا لـ حـ ـد ث,AlHadath,229094,,http://www.alhadath.net/,True,شاهد ـ نساء لبنانيات احتضنهن مشغل الأمة اللبناني تعكفن على حياكة بدلات واقية لحماية موظفي المستشفيات من خطر #كورونا ,20,1
1413,,Fri Mar 20 12:30:22 +0000 2020,,,https://twitter.com/AlHadath/status/1240963799198224385,110,1240978990745214978,,,,ar,,False,19,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",بدلة واقية من كورونا تصنع في لبنان قد تحد من أزمة استيراد المستلزمات الطبية من الخارج. استخدامها غير مقتصر على المستشفيات. يستفيد منها أيضا موظفو البلديات، سائقو الديليفري، الصحافيون على الأرض وغيرهم ممن يحتم عليهم عملهم الاحتكاك بالخارج https://t.co/R2ymIT0NEF,https://twitter.com/GhinwaYatim/status/1240978990745214978,Thu Dec 16 04:50:05 +0000 2010,GhinwaYatim,False,‏‏‏‏‏‏‏‏‏‏مراسلة العربية والحدث في بيروت,3418,12893,2107,22,Beirut-Lebanon,Ghinwa Yatim,GhinwaYatim,11133,,,True,بدلة واقية من كورونا تصنع في لبنان قد تحد من أزمة استيراد المستلزمات الطبية من الخارج. استخدامها غير مقتصر على المستشفيات. يستفيد منها أيضا موظفو البلديات سائقو الديليفري الصحافيون على الأرض وغيرهم ممن يحتم عليهم عملهم الاحتكاك بالخارج ,40,3
1414,,Sat Feb 01 22:01:00 +0000 2020,,,,13164,1223727977361338370,,,,en,,,3190,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","We are in the midst of a crisis with the coronavirus. We need to lead the way with science — not Donald Trump’s record of hysteria, xenophobia, and fear-mongering. He is the worst possible person to lead our country through a global health emergency.",https://twitter.com/JoeBiden/status/1223727977361338370,Sun Mar 11 17:51:24 +0000 2007,JoeBiden,False,"Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",20,10950427,29,22182,"Wilmington, DE",Joe Biden,JoeBiden,6171,,http://joebiden.com,True,we are in the midst of a crisis with the coronavirus. we need to lead the way with science  not donald trumps record of hysteria xenophobia and fearmongering. he is the worst possible person to lead our country through a global health emergency.,46,3
1415,,Tue Apr 03 13:55:37 +0000 2018,,,,71419,981168344924536832,,,,en,,,16095,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I am right about Amazon costing the United States Post Office massive amounts of money for being their Delivery Boy. Amazon should pay these costs (plus) and not have them bourne by the American Taxpayer. Many billions of dollars. P.O. leaders don’t have a clue (or do they?)!,https://twitter.com/realDonaldTrump/status/981168344924536832,Wed Mar 18 13:46:38 +0000 2009,realDonaldTrump,False,45th President of the United States of America🇺🇸,5,87237857,50,121321,"Washington, DC",Donald J. Trump,realDonaldTrump,56900,,http://www.Instagram.com/realDonaldTrump,True,i am right about amazon costing the united states post office massive amounts of money for being their delivery boy. amazon should pay these costs plus and not have them bourne by the american taxpayer. many billions of dollars. p.o. leaders dont have a clue or do they,52,5
1416,,Mon Apr 27 15:39:36 +0000 2020,,,,5950,1254797350561816576,,,,en,,,1291,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NEW: Preliminary results from our statewide antibody survey suggest that 14.9% of the state is positive for the COVID-19 antibody.

These results are drawn from an expanded sample size of about 7,500.",https://twitter.com/NYGovCuomo/status/1254797350561816576,Thu Dec 30 17:54:04 +0000 2010,NYGovCuomo,False,"Father, fisherman, motorcycle enthusiast, 56th Governor of New York",2770,2515771,620,8208,New York,Andrew Cuomo,NYGovCuomo,28406,,http://www.ny.gov/social-media-policy,True,"new preliminary results from our statewide antibody survey suggest that 14.9 of the state is positive for the covid19 antibody.

these results are drawn from an expanded sample size of about 7500.",34,2
1417,,Sat Mar 21 19:30:04 +0000 2020,,https://twitter.com/agomezp1/status/1241446999951622144/video/1,,21,1241446999951622144,HUPMCadiz,1.2414450829449953e+18,1565665758.0,und,,False,5,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@HUPMCadiz https://t.co/0VVFuX7J2f,https://twitter.com/agomezp1/status/1241446999951622144,Fri Mar 04 15:51:43 +0000 2011,agomezp1,False,"vive la vida, y no dejes que la vida te viva",6441,187,702,7,Cádiz,Aurora Gomez,agomezp1,4954,,http://www.facebook.com/pages/La-Sonrisa-del-Arcoiris/315142048534173,False,@hupmcadiz ,2,1
1418,,Thu Mar 26 06:45:33 +0000 2020,highthoughts COVID19 coronavirus,https://twitter.com/tylerpazar/status/1243066541484072960/photo/1,,21,1243066541484072960,,,,en,,False,10,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The 2020 quarter is a bat. The coronavirus came from bats in 2020 🤔 #highthoughts  #COVID19 #coronavirus https://t.co/euibxjmMim,https://twitter.com/tylerpazar/status/1243066541484072960,Sun Aug 05 04:17:56 +0000 2012,tylerpazar,False,you don't need a lemon to make lemonade,0,11,0,0,mendota california,tyler pazar,tylerpazar,143,,,False,the 2020 quarter is a bat. the coronavirus came from bats in 2020  #highthoughts  #covid19 #coronavirus ,20,2
1419,,Sat Mar 14 10:28:58 +0000 2020,,,,797,1238774112857669632,,,,hi,,,256,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","सनातन के संस्कार की पूरी दुनिया दीवानी हो चुकी है..

विश्व का एक भी शाकाहारी व्यक्ति कोरोना से ग्रस्त नहीं पाया गया : WHO की रिपोर्ट...

पूरा विश्व अब नमस्ते कर रहा है.. हवन और यज्ञ कर रहा है.. गौमूत्र और तुलसी की महिमा समझ रहा है.. गीता और रामायण का पठन कर रहा है

सनातन की जय हो",https://twitter.com/ThePuspendra_/status/1238774112857669632,Sat Apr 01 07:02:31 +0000 2017,ThePuspendra_,False,Official Twitter Handle.,4962,163528,57,36,"New Delhi, India",Pushpendra Kulshrestha,ThePuspendra_,11636,,,False,"सनतन क ससकर क पर दनय दवन ह चक ह..

वशव क एक भ शकहर वयकत करन स गरसत नह पय गय  who क रपरट...

पर वशव अब नमसत कर रह ह.. हवन और यजञ कर रह ह.. गमतर और तलस क महम समझ रह ह.. गत और रमयण क पठन कर रह ह

सनतन क जय ह",63,1
1420,,Wed Feb 12 13:38:23 +0000 2020,Reporte,https://twitter.com/MinSaludCol/status/1227587755435274240/photo/1,,44,1227587755435274240,,,,es,,False,40,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Reporte l Situación actual del nuevo coronavirus (COVID-19), con corte 12 de febrero de 2020 ⏰ 6 a.m. https://t.co/y4jBR8JYgO",https://twitter.com/MinSaludCol/status/1227587755435274240,Sun Sep 11 14:50:36 +0000 2011,MinSaludCol,False,Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia,1463,1363476,810,1479,,MinSaludCol,MinSaludCol,70932,,http://www.minsalud.gov.co,True,#reporte l situación actual del nuevo coronavirus covid19 con corte 12 de febrero de 2020  6 a.m. ,19,1
